id,host_neighbourhood,price,accommodates,room_type,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,city,state,zipcode,country_code,country,is_location_exact,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
774659,Mount Baker,105,3,Entire home/apt,4111150,Jake,10-11-2012,Seattle,1,1,f,Mount Baker,1,1,t,f,Seattle,WA,98118,US,United States,t,House,3,0,1,2,Real Bed,800,105,600,0,0,0,2,30,2,365,t,27,27,27,240,42373,40,21-12-2012,02-01-2016,97,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,1,1.08
3849918,Mount Baker,150,6,Entire home/apt,19849450,Sunset,11-08-2014,Seattle,1,1,f,Mount Baker,2,2,t,t,Seattle,WA,98144,US,United States,t,Apartment,6,1,2,3,Real Bed,0,150,1050,3050,500,125,2,50,3,30,t,28,28,28,150,42373,8,12-06-2015,21-09-2015,85,8,9,9,10,8,8,f,0,WASHINGTON,t,strict,f,f,2,1.16
7382303,Mount Baker,150,2,Entire home/apt,23630227,Jon,11-11-2014,Seattle,0.89,1,t,Mount Baker,1,1,t,t,Seattle,WA,98144,US,United States,t,House,2,1,1,2,Real Bed,0,150,900,3000,0,50,1,0,2,1125,t,21,51,81,356,42373,25,27-07-2015,27-12-2015,98,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,4.63
5376433,Mount Baker,54,2,Private room,26378499,Marshall,19-01-2015,Seattle,1,1,f,Mount Baker,1,1,t,f,Seattle,WA,98118,US,United States,t,Apartment,2,1,1,1,Real Bed,0,54,0,0,0,0,1,0,1,1125,t,7,37,67,342,42373,22,28-03-2015,14-11-2015,94,10,10,9,9,8,9,f,0,WASHINGTON,f,flexible,f,f,1,2.33
1750681,Mount Baker,52,2,Private room,3401993,Beth,28-08-2012,Seattle,0.9,1,f,Mount Baker,3,3,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,52,275,0,0,0,1,25,1,1125,t,19,37,37,231,42373,80,12-06-2014,11-11-2015,96,10,10,9,10,9,10,f,0,WASHINGTON,t,moderate,f,f,3,4.2
7229312,Capitol Hill,150,4,Entire home/apt,658155,Joe,02-06-2011,Seattle,1,1,t,Capitol Hill,13,13,t,t,Seattle,WA,98144,US,United States,t,Apartment,4,1,2,3,Real Bed,0,150,1750,3500,1000,250,1,0,4,1125,t,0,0,0,45,42373,1,17-08-2015,17-08-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,0.21
2520890,Mount Baker,80,2,Private room,12905845,Amie,07-03-2014,Seattle,1,1,f,Mount Baker,1,1,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,80,400,0,150,0,2,0,2,28,t,29,59,89,178,42373,32,19-05-2014,17-11-2015,94,9,9,10,10,8,9,f,0,WASHINGTON,f,moderate,f,f,1,1.61
8391954,0,200,4,Entire home/apt,14589190,Kaitlyn,22-04-2014,Seattle,1,1,f,0,1,1,t,t,Seattle,WA,98144,US,United States,f,House,4,1,2,2,Real Bed,0,200,0,0,0,90,1,0,2,1125,t,0,6,7,16,42373,3,16-11-2015,29-11-2015,80,9,8,10,10,9,8,f,0,WASHINGTON,f,flexible,f,f,1,1.8
797358,Mount Baker,68,2,Private room,4199445,Liam,20-11-2012,Seattle,1,1,t,Mount Baker,1,1,t,t,Seattle,WA,98144,US,United States,t,House,2,1,1,1,Real Bed,0,68,450,0,0,0,2,10,2,21,t,0,14,31,31,42373,67,22-10-2014,15-12-2015,99,10,10,10,10,9,10,f,0,WASHINGTON,f,flexible,f,f,1,4.57
7922013,Mount Baker,49,2,Private room,41775435,Mehrit,18-08-2015,Seattle,1,1,f,Mount Baker,3,3,t,t,Seattle,WA,98144,US,United States,t,House,2,1,1,1,Real Bed,0,49,0,0,0,0,1,25,2,15,t,27,57,86,86,42373,1,02-01-2016,02-01-2016,100,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,3,1
7956337,Mount Baker,39,2,Private room,41775435,Mehrit,18-08-2015,Seattle,1,1,f,Mount Baker,3,3,t,t,Seattle,WA,98144,US,United States,t,House,2,1,1,1,Real Bed,0,39,0,0,0,0,1,25,3,10,t,24,54,83,83,42373,3,19-12-2015,29-12-2015,93,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,3,3
2686659,Mount Baker,95,3,Entire home/apt,13752921,Traci,31-03-2014,Seattle,0.9,1,f,Mount Baker,1,1,t,t,Seattle,WA,98144,US,United States,t,Apartment,3,1,1,1,Real Bed,0,95,600,2000,0,0,2,25,2,1125,t,14,44,74,349,42373,46,14-05-2014,08-11-2015,91,9,10,10,10,9,9,f,0,WASHINGTON,f,strict,f,f,1,2.3
755613,Mount Baker,89,2,Private room,3976886,Barbara,25-10-2012,Seattle,1,1,f,Mount Baker,2,2,t,t,Seattle,WA,98144,US,United States,t,Bed & Breakfast,2,1,1,1,Real Bed,0,89,600,0,125,35,2,25,2,90,t,29,59,88,88,42373,46,11-12-2012,28-09-2015,96,9,9,10,10,9,9,f,0,WASHINGTON,f,moderate,t,t,2,1.23
1758935,Mount Baker,62,2,Private room,3401993,Beth,28-08-2012,Seattle,0.9,1,f,Mount Baker,3,3,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,62,350,0,0,0,2,50,1,1125,t,24,54,84,348,42373,206,14-10-2013,26-12-2015,95,10,10,10,10,9,10,f,0,WASHINGTON,t,moderate,f,f,3,7.6
8474294,Mount Baker,81,4,Entire home/apt,9813203,Margaret,04-11-2013,Seattle,1,1,f,Mount Baker,2,2,t,f,Seattle,WA,98144,US,United States,t,House,4,2,2,1,Real Bed,0,81,0,0,300,90,4,50,2,15,t,8,8,8,8,42373,1,18-10-2015,18-10-2015,40,10,10,2,2,10,8,f,0,WASHINGTON,f,strict,f,f,2,0.38
3904056,Seward Park,70,2,Entire home/apt,6453002,Shontina,18-05-2013,Seattle,0.67,1,f,Seward Park,1,1,t,f,Seattle,WA,98118,US,United States,t,Apartment,2,1,0,1,Real Bed,0,70,450,1350,150,75,1,0,3,365,t,30,60,90,365,42373,7,27-10-2014,09-11-2015,87,8,9,10,9,8,8,f,0,WASHINGTON,f,flexible,f,f,1,0.48
7914021,Seward Park,110,2,Entire home/apt,2743047,Noah,25-06-2012,Seattle,0.9,1,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,110,0,0,0,0,1,0,1,1125,t,30,60,90,365,42373,4,21-09-2015,12-10-2015,95,10,10,9,10,10,9,f,0,WASHINGTON,f,flexible,f,f,1,1.13
9364302,Seward Park,200,6,Entire home/apt,10397663,Dea,03-12-2013,Seattle,1,1,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,6,2,3,3,Real Bed,0,200,0,0,500,80,4,0,3,1125,t,0,0,0,0,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,strict,f,f,1,0
8196883,Seward Park,100,6,Entire home/apt,919431,Patty,04-08-2011,Seattle,1,1,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,6,2.5,2,3,Real Bed,0,100,1050,3250,1000,40,4,40,3,1125,t,17,17,17,108,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,moderate,f,f,1,0
7938153,Seward Park,63,2,Private room,110120,Melissa,18-04-2010,Seattle,1,0,f,Seward Park,1,1,t,f,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,63,550,0,0,25,1,0,1,25,t,30,60,90,365,42373,5,05-09-2015,28-09-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,t,flexible,f,f,1,1.23
2763078,Columbia City,70,3,Private room,4993638,Freddie,06-02-2013,Seattle,1,1,f,Columbia City,1,1,t,t,Seattle,WA,98118,US,United States,t,House,3,1,1,2,Real Bed,0,70,450,0,100,20,2,25,1,30,t,30,60,90,365,42373,97,20-04-2014,14-11-2015,92,10,9,10,10,9,9,f,0,WASHINGTON,f,strict,f,f,1,4.66
3258213,Columbia City,60,2,Private room,16477349,Donna,06-06-2014,Seattle,1,1,t,Columbia City,2,2,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,60,360,1100,100,10,2,15,2,30,t,0,3,32,32,42373,44,15-07-2014,08-10-2015,100,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,2,2.45
7809455,Seward Park,39,2,Private room,12100097,Bryan,09-02-2014,Seattle,0.9,1,t,Seward Park,2,2,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,39,300,1200,0,0,1,0,1,1125,t,29,58,88,242,42373,21,16-08-2015,20-12-2015,97,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,2,4.44
8409949,University District,36,2,Private room,26967583,Dario,30-01-2015,Seattle,0.98,1,f,University District,21,21,t,f,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,36,238,840,500,10,1,10,1,1125,t,22,52,81,81,42373,19,01-10-2015,22-12-2015,94,9,10,9,10,9,10,f,0,WASHINGTON,t,strict,f,f,21,5.94
2150760,Columbia City,100,2,Entire home/apt,10977007,Michelle,02-01-2014,Seattle,0.4,1,f,Columbia City,1,1,t,t,Seattle,WA,98118,US,United States,t,House,2,1,0,1,Real Bed,0,100,0,0,200,0,0,0,2,14,t,30,60,90,365,42373,40,16-03-2014,28-09-2015,94,10,10,10,9,9,9,f,0,WASHINGTON,f,moderate,f,f,1,1.82
5424448,Columbia City,250,6,Entire home/apt,5976835,Susannah,17-04-2013,US,0.5,1,f,Columbia City,1,1,t,f,Seattle,WA,98118,US,United States,t,House,6,2,3,4,Real Bed,0,250,0,0,150,100,1,0,1,1125,t,10,40,70,345,42373,1,20-07-2015,20-07-2015,80,8,10,10,10,8,8,f,0,WASHINGTON,f,strict,f,f,1,0.18
1606171,Seward Park,38,2,Private room,8556853,Daisy,31-08-2013,Seattle,1,1,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,Apartment,2,1,1,1,Real Bed,0,38,0,0,100,0,1,10,2,365,t,21,51,81,354,42373,166,02-10-2013,31-12-2015,93,9,9,10,10,9,10,f,0,WASHINGTON,f,moderate,t,f,1,6.04
136480,Seward Park,65,2,Private room,539515,Shari,27-04-2011,Seattle,1,1,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,65,385,0,0,0,1,0,2,730,t,9,9,37,312,42373,34,08-07-2013,16-10-2015,95,10,10,10,10,9,10,f,0,WASHINGTON,f,flexible,f,f,1,1.12
4863369,Mount Baker,68,2,Private room,13759287,Ed/Gretchen,01-04-2014,Seattle,1,1,t,Mount Baker,1,1,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,68,536,1890,0,10,2,10,1,1125,t,28,53,55,330,42373,55,08-03-2015,05-12-2015,97,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,1,5.45
7547290,Seward Park,110,4,Entire home/apt,39525512,Cristina,25-07-2015,Seattle,1,1,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,Apartment,4,1,2,2,Real Bed,0,110,650,2400,150,50,1,0,2,30,t,17,43,73,162,42373,15,03-09-2015,14-12-2015,95,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,1,3.63
5918259,Mount Baker,100,2,Entire home/apt,30734210,Dee,06-04-2015,Seattle,0.86,1,t,Mount Baker,1,1,t,t,Seattle,WA,98118,US,United States,t,Apartment,2,1,1,1,Real Bed,0,100,575,2100,100,50,2,75,3,1125,t,20,25,53,100,42373,31,12-05-2015,13-12-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,3.91
5804875,Seward Park,99,5,Entire home/apt,30115945,Nick,27-03-2015,US,0.8,1,f,Seward Park,1,1,t,f,Seattle,WA,98118,US,United States,t,House,5,1,2,2,Real Bed,0,99,0,0,0,0,1,0,1,1125,t,30,60,90,365,42373,2,06-12-2015,20-12-2015,100,9,9,10,10,9,9,f,0,WASHINGTON,f,flexible,f,f,1,2
8409941,University District,34,2,Private room,26967583,Dario,30-01-2015,Seattle,0.98,1,f,University District,21,21,t,f,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,34,0,0,500,10,1,10,1,1125,t,16,44,73,73,42373,12,02-11-2015,24-12-2015,96,10,10,10,10,10,9,f,0,WASHINGTON,t,strict,f,f,21,5.63
8409969,University District,41,2,Private room,26967583,Dario,30-01-2015,Seattle,0.98,1,f,University District,21,21,t,f,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,41,220,777,500,10,1,10,1,29,t,17,47,76,76,42373,21,21-09-2015,22-12-2015,95,10,10,10,9,9,10,f,0,WASHINGTON,t,strict,f,f,21,5.94
9170870,Mount Baker,98,4,Entire home/apt,5269812,Rachel,28-02-2013,Seattle,1,1,f,Mount Baker,1,1,t,t,Seattle,WA,98118,US,United States,t,House,4,1,1,2,Real Bed,0,98,650,2300,0,100,2,20,2,1125,t,30,60,89,89,42373,1,28-11-2015,28-11-2015,80,10,10,10,10,8,8,f,0,WASHINGTON,f,moderate,f,f,1,0.79
6168975,Columbia City,188,5,Entire home/apt,32005391,Veronica,26-04-2015,Seattle,1,1,t,Columbia City,1,1,t,f,Seattle,WA,98118,US,United States,t,House,5,2,2,3,Real Bed,0,188,0,0,250,95,2,29,2,21,t,28,58,88,358,42373,26,14-06-2015,28-12-2015,96,10,10,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,3.8
7263506,Columbia City,85,3,Entire home/apt,38027634,Charlie,09-07-2015,Seattle,1,1,f,Columbia City,1,1,t,t,Seattle,WA,98118,US,United States,t,Apartment,3,1,0,2,Real Bed,0,85,500,0,350,20,2,20,1,1125,t,16,46,76,336,42373,6,29-10-2015,17-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,2.65
7037522,Seward Park,80,2,Entire home/apt,10936741,Barbara,01-01-2014,Seattle,1,1,f,Seward Park,1,1,t,f,Seattle,WA,98118,US,United States,t,Apartment,2,1,0,1,Real Bed,0,80,0,2250,0,25,2,25,2,1125,t,30,60,90,365,42373,27,10-07-2015,28-12-2015,96,10,10,10,10,10,10,f,0,WASHINGTON,t,moderate,f,f,1,4.53
1416763,Seward Park,150,8,Entire home/apt,7633740,Darren,21-07-2013,Seattle,0.8,1,f,Seward Park,2,2,t,t,Seattle,WA,98118,US,United States,t,House,8,1.5,4,4,Real Bed,0,150,0,3500,300,250,2,30,2,30,t,30,60,90,365,42373,28,07-08-2013,31-12-2015,90,9,9,9,10,9,9,f,0,WASHINGTON,f,moderate,t,t,2,0.95
3726391,Columbia City,160,5,Entire home/apt,16477349,Donna,06-06-2014,Seattle,1,1,t,Columbia City,2,2,t,t,Seattle,WA,98118,US,United States,t,House,5,2,3,3,Real Bed,0,160,0,0,500,35,4,25,3,1125,t,30,60,90,365,42373,1,11-08-2014,11-08-2014,100,10,10,10,10,8,10,f,0,WASHINGTON,f,moderate,f,f,2,0.06
10188794,Mount Baker,99,2,Entire home/apt,50987314,Lamar,10-12-2015,Seattle,0,0,f,Mount Baker,1,1,t,f,Seattle,WA,98118,US,United States,t,Apartment,2,1,1,1,Real Bed,0,99,0,0,150,25,1,0,3,28,t,30,34,34,34,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
3488436,Seward Park,75,4,Private room,17566052,Ruth,02-07-2014,Seattle,1,1,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,4,1,1,3,Real Bed,0,75,400,1113,100,0,2,5,2,1125,t,28,58,88,363,42373,30,10-02-2015,06-12-2015,94,10,10,10,10,9,9,f,0,WASHINGTON,f,moderate,f,f,1,2.74
1277033,Seward Park,75,4,Private room,1859964,Kelly,05-03-2012,Seattle,0,0,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,4,1,1,2,Real Bed,0,75,0,0,0,20,2,15,3,1125,t,30,60,90,365,42373,32,13-06-2014,11-08-2015,96,10,10,10,10,9,10,f,0,WASHINGTON,f,strict,f,f,1,1.68
5241195,Seward Park,65,5,Entire home/apt,7633740,Darren,21-07-2013,Seattle,0.8,1,f,Seward Park,2,2,t,t,Seattle,WA,98118,US,United States,t,Apartment,5,1,1,1,Real Bed,0,65,350,1400,0,65,2,10,1,1125,t,3,33,63,338,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,t,t,2,0
2736961,Columbia City,95,3,Entire home/apt,1183679,Meredith,20-09-2011,Seattle,1,1,f,Columbia City,1,1,t,t,Seattle,WA,98118,US,United States,t,House,3,1,0,1,Real Bed,0,95,550,1600,0,35,1,0,1,30,t,13,17,47,322,42373,54,13-04-2014,25-12-2015,96,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,1,2.56
4716486,Seward Park,90,4,Entire home/apt,17179347,Judd,24-06-2014,Seattle,0.86,1,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,4,1,1,1,Real Bed,0,90,0,0,500,35,1,0,1,1125,t,6,36,66,341,42373,6,05-09-2015,13-12-2015,88,9,8,10,10,9,9,f,0,WASHINGTON,f,moderate,f,f,1,1.48
7386675,Seward Park,250,7,Entire home/apt,38695481,Todd,16-07-2015,US,0,0,f,Seward Park,1,1,t,f,Seattle,WA,98118,US,United States,t,House,7,1,2,5,Real Bed,0,250,0,0,0,0,1,0,1,1125,t,0,0,0,146,42373,1,03-08-2015,03-08-2015,100,8,8,10,10,10,8,f,0,WASHINGTON,f,moderate,f,f,1,0.19
5240694,Seward Park,115,8,Entire home/apt,27122439,Anthony,02-02-2015,Seattle,1,1,f,Seward Park,2,2,t,t,Seattle,WA,98118,US,United States,t,House,8,1,1,3,Real Bed,0,115,800,0,200,50,1,20,2,1125,t,30,60,90,365,42373,16,22-04-2015,31-12-2015,95,9,10,10,10,9,10,f,0,WASHINGTON,f,strict,f,f,2,1.86
8566501,Mount Baker,93,4,Private room,45082636,Lita,25-09-2015,US,0,0,f,Mount Baker,1,1,t,t,Seattle,WA,98118,US,United States,t,House,4,1.5,1,4,Real Bed,0,93,650,2600,0,100,1,0,1,1125,t,30,60,90,365,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
7402861,Columbia City,45,2,Private room,9614304,Evelyn,24-10-2013,Seattle,1,1,f,Columbia City,1,1,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,45,250,950,100,0,1,10,3,1125,t,2,32,62,125,42373,4,05-08-2015,21-12-2015,95,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,0.78
741699,Columbia City,168,4,Entire home/apt,2535710,Matt,03-06-2012,Seattle,1,1,t,Columbia City,1,1,t,t,Seattle,WA,98118,US,United States,t,House,4,1,2,2,Real Bed,0,168,964,3618,0,40,1,0,1,1125,t,7,29,54,160,42373,145,04-03-2013,26-10-2015,95,10,9,10,10,9,9,f,0,WASHINGTON,t,flexible,f,f,1,4.19
6108006,Seward Park,127,2,Entire home/apt,13774169,Peach,01-04-2014,Seattle,1,1,t,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,Apartment,2,1,1,1,Real Bed,0,127,799,2339,150,50,2,0,3,28,t,4,34,64,153,42373,21,07-06-2015,14-11-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,t,strict,f,f,1,2.97
8409962,University District,35,2,Private room,26967583,Dario,30-01-2015,Seattle,0.98,1,f,University District,21,21,t,f,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,35,232,819,500,10,1,10,1,1125,t,10,40,69,69,42373,12,21-09-2015,15-12-2015,95,10,10,9,10,9,10,f,0,WASHINGTON,t,strict,f,f,21,3.4
5834820,Seward Park,65,2,Private room,21286518,John And Carol,13-09-2014,Seattle,1,1,t,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,2,Real Bed,0,65,0,0,0,15,1,0,1,1125,t,30,60,90,365,42373,26,04-05-2015,20-10-2015,99,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,3.17
6741135,Seward Park,279,7,Entire home/apt,28066144,Jeanne,20-02-2015,Seattle,0,0,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,7,3.5,3,5,Real Bed,0,279,1390,0,0,125,1,0,2,1125,t,0,0,0,184,42373,2,13-08-2015,19-08-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,0.41
6555393,Columbia City,93,4,Entire home/apt,9520139,Emily,19-10-2013,Seattle,1,1,f,Columbia City,1,1,t,t,Seattle,WA,98118,US,United States,t,House,4,1,1,2,Real Bed,0,93,565,2100,0,50,3,10,2,1125,t,25,55,85,174,42373,14,17-07-2015,01-12-2015,93,9,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,2.44
67270,Columbia City,65,2,Private room,331573,Jean,31-12-2010,Seattle,1,1,f,Columbia City,1,1,t,t,Seattle,WA,98118,US,United States,t,House,2,1,1,1,Real Bed,0,65,0,0,0,0,2,15,2,14,t,28,58,88,363,42373,148,09-03-2011,09-10-2015,96,10,10,10,10,10,10,f,0,WASHINGTON,f,moderate,f,f,1,2.52
7005538,Seward Park,150,8,Entire home/apt,12100097,Bryan,09-02-2014,Seattle,0.9,1,t,Seward Park,2,2,t,t,Seattle,WA,98118,US,United States,t,House,8,2,4,5,Real Bed,0,150,1000,0,150,125,1,0,7,60,t,0,0,0,41,42373,4,21-07-2015,10-08-2015,100,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,2,0.71
1827586,Seward Park,375,8,Entire home/apt,2323745,Leanne,08-05-2012,Seattle,1,0,f,Seward Park,1,1,t,t,Seattle,WA,98118,US,United States,t,House,8,2,3,3,Real Bed,0,375,0,0,250,100,8,25,2,365,t,30,60,90,365,42373,17,20-01-2014,15-07-2015,94,10,9,10,10,10,10,f,0,WASHINGTON,f,strict,f,f,1,0.71
7900497,0,85,2,Entire home/apt,23027452,Kathryn,27-10-2014,Seattle,0.67,1,f,0,1,1,t,t,Seattle,WA,98106,US,United States,f,Apartment,2,1,0,1,Real Bed,0,85,0,0,0,0,1,0,1,1125,t,3,33,63,338,42373,1,07-09-2015,07-09-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,0.25
8157486,North Delridge,50,2,Private room,42931985,Josh,30-08-2015,Seattle,1,1,f,North Delridge,1,1,t,t,Seattle,WA,98126,US,United States,t,House,2,1.5,1,1,Real Bed,0,50,250,900,0,20,1,10,1,1125,t,30,60,90,365,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
4809486,North Delridge,55,2,Private room,3197009,Keith & Mario,08-08-2012,Seattle,1,0,f,North Delridge,1,1,t,t,Seattle,WA,98106,US,United States,t,House,2,1,1,1,Real Bed,0,55,0,0,0,25,1,20,1,4,t,12,12,12,12,42373,4,30-08-2015,01-10-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,0.94
9849122,North Delridge,35,2,Private room,21274060,Joey And Faviola,13-09-2014,Seattle,1,1,f,North Delridge,1,1,t,t,Seattle,WA,98106,US,United States,t,House,2,1,1,1,Real Bed,0,35,0,0,0,0,1,0,1,1125,t,22,36,37,312,42373,2,26-12-2015,27-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,2
9351911,0,85,2,Private room,9233051,Sebastian,04-10-2013,Seattle,0,0,f,0,1,1,t,t,Seattle,WA,98106,US,United States,f,House,2,1.5,1,1,Real Bed,0,85,0,0,0,0,1,0,1,1125,t,30,60,90,365,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
3993960,North Delridge,75,2,Entire home/apt,1214247,Marcell,27-09-2011,Seattle,1,1,t,North Delridge,2,2,t,t,Seattle,WA,98106,US,United States,t,House,2,1,1,1,Real Bed,0,75,475,0,0,20,2,20,2,60,t,0,0,0,0,42373,20,14-09-2014,10-11-2015,96,10,9,10,10,9,10,f,0,WASHINGTON,f,flexible,f,f,2,1.26
8989807,North Delridge,70,3,Entire home/apt,25940496,Phoebe,11-01-2015,Seattle,1,1,f,North Delridge,1,1,t,t,Seattle,WA,98106,US,United States,t,Townhouse,3,1.5,2,2,Real Bed,0,70,0,0,100,0,2,10,1,1125,t,5,18,18,27,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,moderate,f,f,1,0
5299060,North Delridge,65,2,Entire home/apt,27054652,Dan,01-02-2015,US,1,1,f,North Delridge,1,1,t,t,Seattle,WA,98106,US,United States,t,Apartment,2,1,1,1,Real Bed,0,65,425,1490,200,25,0,0,1,1125,t,12,42,72,346,42373,60,18-03-2015,02-12-2015,96,10,10,10,10,9,10,f,0,WASHINGTON,f,moderate,f,f,1,6.14
3115801,North Delridge,99,2,Entire home/apt,15823970,Linda,21-05-2014,San Francisco,1,1,t,North Delridge,1,1,t,t,Seattle,WA,98106,US,United States,t,Apartment,2,1,1,1,Real Bed,0,99,600,1600,200,40,2,20,2,13,t,23,53,83,262,42373,5,25-06-2014,09-08-2014,100,10,10,10,10,9,9,f,0,WASHINGTON,f,moderate,f,f,1,0.27
9153365,North Delridge,75,4,Entire home/apt,47653354,Lulsged,28-10-2015,Seattle,1,1,f,North Delridge,1,1,t,f,Seattle,WA,98106,US,United States,t,Apartment,4,1,2,2,Real Bed,0,75,450,1600,200,0,2,5,5,6,t,30,60,90,179,42373,1,29-12-2015,29-12-2015,100,10,10,10,10,10,10,f,0,WASHINGTON,f,flexible,f,f,1,1
10015967,The Junction,100,2,Private room,33085192,Michael,11-05-2015,Seattle,0,0,f,The Junction,1,1,t,t,Seattle,WA,98126,US,United States,t,House,2,1,1,1,Real Bed,0,100,0,0,0,0,1,0,1,1125,t,0,0,0,0,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,flexible,f,f,1,0
284480,North Delridge,129,4,Entire home/apt,1481380,Ellen & Jim,07-12-2011,Seattle,0.5,0,f,North Delridge,1,1,t,f,Seattle,WA,98126,US,United States,t,Apartment,4,1,2,2,Real Bed,675,129,903,1850,0,0,2,15,2,365,t,0,0,0,273,42373,0,00-01-1900,00-01-1900,0,0,0,0,0,0,0,f,0,WASHINGTON,f,strict,f,f,1,0
4916433,North Delridge,80,4,Entire home/apt,1355886,Emily,31-10-2011,Seattle,1,1,f,North Delridge,2,2,t,t,Seattle,WA,98106,US,United States,t,House,4,1.5,1,1,Real Bed,0,80,0,0,100,0,2,10,1,1125,t,30,60,90,365,42373,9,02-01-2015,17-08-2015,96,10,9,10,10,10,9,f,0,WASHINGTON,f,moderate,f,f,2,0.73
